time,latitude,longitude,depth,mag,nst,horizontalError,depthError,magError,magNst,year,month,day,mag_category,normalized_magnitude,season
2022-08-04 10:54:56.829000+00:00,32.7399,142.4397,10.0,4.6,68.0,7.86,1.85,0.041,182.0,2022,8,4,1,0.021739130434782483,2
2022-08-04 06:52:55.776000+00:00,32.6279,142.5041,10.0,4.5,45.0,8.98,1.632,0.118,21.0,2022,8,4,1,0.0,2
2022-08-04 04:28:18.886000+00:00,32.4793,142.4437,10.0,4.8,61.0,8.36,1.834,0.035,251.0,2022,8,4,1,0.06521739130434767,2
2022-08-04 03:57:59.910000+00:00,32.6061,142.5651,10.0,4.8,49.0,8.89,1.848,0.06,85.0,2022,8,4,1,0.06521739130434767,2
2022-08-04 03:51:28.231000+00:00,32.7172,142.4545,10.0,5.0,78.0,7.84,1.926,0.042,180.0,2022,8,4,2,0.10869565217391308,2
2022-08-04 03:51:08.920000+00:00,32.5872,142.4195,10.0,4.5,62.0,6.54,1.616,0.097,31.0,2022,8,4,1,0.0,2
2022-08-04 03:39:45.898000+00:00,32.6119,142.5292,11.525,5.7,319.0,6.91,2.897,0.053,34.0,2022,8,4,2,0.26086956521739135,2
2022-08-04 03:38:41.600000+00:00,32.6071,142.5074,10.0,5.0,49.0,5.69,1.83,0.163,12.0,2022,8,4,2,0.10869565217391308,2
2022-08-04 03:36:22.542000+00:00,32.7323,142.4576,10.0,5.3,132.0,7.36,1.733,0.075,17.0,2022,8,4,2,0.17391304347826075,2
2022-08-04 03:29:56.901000+00:00,32.7228,142.4665,10.0,4.9,197.0,4.31,1.595,0.098,10.0,2022,8,4,1,0.0869565217391306,2
2022-08-04 00:48:17.687000+00:00,37.6309,141.7117,50.193,5.4,296.0,6.98,4.311,0.062,25.0,2022,8,4,2,0.19565217391304346,2
2022-07-31 18:50:12.271000+00:00,32.4716,142.458,10.0,5.3,147.0,7.5,1.825,0.025,568.0,2022,7,31,2,0.17391304347826075,2
2022-07-31 18:48:28.209000+00:00,32.4967,142.4713,10.0,5.0,60.0,8.67,1.866,0.075,17.0,2022,7,31,2,0.10869565217391308,2
2022-07-31 16:09:57.074000+00:00,32.4298,142.2609,10.0,4.6,32.0,9.47,1.469,0.132,17.0,2022,7,31,1,0.021739130434782483,2
2022-07-31 15:24:11.941000+00:00,32.5322,142.4402,10.0,4.5,66.0,9.37,1.853,0.064,74.0,2022,7,31,1,0.0,2
2022-07-31 14:43:57.823000+00:00,32.5437,142.4883,10.0,4.7,74.0,9.63,1.88,0.039,205.0,2022,7,31,1,0.04347826086956519,2
2022-07-29 21:17:24.600000+00:00,32.7657,142.0354,10.0,4.8,47.0,10.44,1.887,0.08,15.0,2022,7,29,1,0.06521739130434767,2
2022-07-29 20:42:27.154000+00:00,32.5037,142.3658,10.0,4.7,80.0,8.36,1.795,0.045,158.0,2022,7,29,1,0.04347826086956519,2
2022-07-29 19:49:33.353000+00:00,32.514,142.3255,10.0,5.2,148.0,8.44,1.775,0.057,30.0,2022,7,29,2,0.15217391304347827,2
2022-07-29 18:16:33.152000+00:00,32.4743,142.3981,10.0,4.6,85.0,5.19,1.782,0.062,84.0,2022,7,29,1,0.021739130434782483,2
2022-07-29 18:00:56.353000+00:00,32.4698,142.2526,10.0,5.3,150.0,8.81,1.772,0.047,44.0,2022,7,29,2,0.17391304347826075,2
2022-07-29 00:07:17.792000+00:00,32.5156,142.5848,10.0,4.6,65.0,8.49,1.884,0.074,54.0,2022,7,29,1,0.021739130434782483,2
2022-07-28 23:27:03.206000+00:00,32.39,142.7711,10.0,4.7,65.0,9.77,1.88,0.07,61.0,2022,7,28,1,0.04347826086956519,2
2022-07-28 19:52:27.254000+00:00,32.4751,142.4278,10.0,5.4,134.0,8.29,1.803,0.042,54.0,2022,7,28,2,0.19565217391304346,2
2022-07-24 08:29:52.604000+00:00,35.996,139.9304,54.579,4.5,47.0,3.32,7.109,0.097,36.0,2022,7,24,1,0.0,2
2022-07-22 03:01:57.418000+00:00,40.6088,141.3232,87.462,5.2,113.0,7.56,3.634,0.08,15.0,2022,7,22,2,0.15217391304347827,2
2022-07-21 09:44:40.572000+00:00,37.512,141.6698,44.049,4.6,90.0,6.7,4.75,0.066,22.0,2022,7,21,1,0.021739130434782483,2
2022-07-20 23:50:31.173000+00:00,37.5165,142.0377,36.628,4.5,82.0,6.42,6.928,0.078,48.0,2022,7,20,1,0.0,2
2022-07-17 16:15:43.162000+00:00,33.1012,141.9984,10.0,4.6,50.0,8.7,1.8,0.079,48.0,2022,7,17,1,0.021739130434782483,2
2022-07-16 01:58:53.673000+00:00,36.185,140.8905,80.29,4.5,25.0,4.5,11.2,0.192,9.0,2022,7,16,1,0.0,2
2022-07-16 00:13:20.483000+00:00,29.5429,140.85,65.917,4.6,117.0,9.28,5.633,0.046,144.0,2022,7,16,1,0.021739130434782483,2
2022-07-15 23:01:55.547000+00:00,43.9652,147.8344,35.0,4.5,71.0,9.5,2.0,0.07,60.0,2022,7,15,1,0.0,2
2022-07-12 03:08:55.527000+00:00,33.2098,141.8283,10.0,4.7,72.0,7.5,1.8,0.045,147.0,2022,7,12,1,0.04347826086956519,2
2022-07-09 01:12:05.801000+00:00,37.1495,141.2298,45.04,4.8,45.0,9.16,6.476,0.127,20.0,2022,7,9,1,0.06521739130434767,2
2022-07-07 10:33:19.889000+00:00,33.9518,141.6333,10.0,4.5,46.0,7.1,1.5,0.115,22.0,2022,7,7,1,0.0,2
2022-07-07 08:03:03.072000+00:00,37.7783,141.514,68.774,4.5,86.0,8.6,5.939,0.06,82.0,2022,7,7,1,0.0,2
2022-07-06 04:02:10.895000+00:00,41.5698,141.8998,56.95,4.6,75.0,5.5,6.2,0.044,152.0,2022,7,6,1,0.021739130434782483,2
2022-07-05 22:57:37.361000+00:00,33.1747,141.985,10.0,4.8,119.0,9.2,1.853,0.036,235.0,2022,7,5,1,0.06521739130434767,2
2022-07-05 22:20:57.717000+00:00,33.21,142.0025,10.0,4.9,107.0,5.91,1.805,0.035,254.0,2022,7,5,1,0.0869565217391306,2
2022-07-05 20:10:25.994000+00:00,38.4394,142.0322,73.636,5.3,250.0,6.2,4.203,0.061,26.0,2022,7,5,2,0.17391304347826075,2
2022-07-05 08:52:41.082000+00:00,42.317,142.9476,60.633,4.7,124.0,6.76,4.616,0.029,352.0,2022,7,5,1,0.04347826086956519,2
2022-07-05 00:51:18.549000+00:00,34.319,139.9896,93.895,4.6,80.0,6.72,5.736,0.038,204.0,2022,7,5,1,0.021739130434782483,2
2022-07-02 18:49:57.393000+00:00,33.0879,142.0649,10.0,4.9,122.0,7.24,1.803,0.031,335.0,2022,7,2,1,0.0869565217391306,2
2022-07-02 12:53:31.403000+00:00,33.1734,141.9893,10.0,4.9,135.0,5.8,1.8,0.029,389.0,2022,7,2,1,0.0869565217391306,2
2022-06-30 05:14:56.328000+00:00,30.8563,131.3634,29.2,4.6,56.0,6.5,4.0,0.076,51.0,2022,6,30,1,0.021739130434782483,2
2022-06-27 20:03:04.100000+00:00,38.5364,142.1554,45.77,4.9,93.0,3.5,6.0,0.037,227.0,2022,6,27,1,0.0869565217391306,2
2022-06-26 12:44:48.956000+00:00,32.5304,130.6201,10.0,4.6,71.0,5.1,1.0,0.059,86.0,2022,6,26,1,0.021739130434782483,2
2022-06-26 05:50:58.979000+00:00,43.8705,148.1689,35.0,4.5,67.0,9.5,2.0,0.078,48.0,2022,6,26,1,0.0,2
2022-06-24 00:26:46.759000+00:00,33.097,141.9594,10.0,4.6,22.0,6.5,1.9,0.157,12.0,2022,6,24,1,0.021739130434782483,2
2022-06-20 01:31:33.148000+00:00,37.4849,137.3302,5.71,4.9,130.0,5.6,3.6,0.089,12.0,2022,6,20,1,0.0869565217391306,2
2022-06-19 09:27:56.509000+00:00,36.9103,140.4119,88.03,4.6,108.0,7.0,5.8,0.034,253.0,2022,6,19,1,0.021739130434782483,2
2022-06-19 06:08:06.557000+00:00,37.5046,137.3115,10.0,5.1,158.0,5.3,1.8,0.052,36.0,2022,6,19,2,0.13043478260869557,2
2022-06-17 14:35:38.061000+00:00,37.6167,141.6997,54.41,4.9,147.0,6.6,5.8,0.03,346.0,2022,6,17,1,0.0869565217391306,2
2022-06-16 15:51:26.150000+00:00,33.9496,134.5716,39.75,4.9,153.0,5.3,1.5,0.06,27.0,2022,6,16,1,0.0869565217391306,2
2022-06-14 02:17:49.692000+00:00,33.3019,142.2502,10.0,4.5,56.0,10.6,1.8,0.099,30.0,2022,6,14,1,0.0,2
2022-06-12 12:45:50.153000+00:00,37.5773,141.8137,44.362,4.9,140.0,6.99,6.545,0.075,17.0,2022,6,12,1,0.0869565217391306,2
2022-06-10 02:14:06.049000+00:00,41.8708,142.2015,65.23,4.9,111.0,5.1,3.3,0.069,20.0,2022,6,10,1,0.0869565217391306,2
2022-06-09 00:27:33.841000+00:00,40.3363,143.4936,15.5,4.5,56.0,7.2,6.0,0.09,36.0,2022,6,9,1,0.0,2
2022-06-08 17:26:54.619000+00:00,38.5617,141.9149,56.51,4.7,106.0,7.6,5.5,0.052,110.0,2022,6,8,1,0.04347826086956519,2
2022-06-05 16:35:14.727000+00:00,30.2095,142.6097,10.0,4.5,82.0,10.0,1.9,0.073,57.0,2022,6,5,1,0.0,2
2022-06-05 10:33:22.554000+00:00,34.3911,141.697,10.0,4.5,52.0,6.9,1.6,0.097,31.0,2022,6,5,1,0.0,2
2022-06-04 18:48:42.245000+00:00,32.891,140.6534,65.71,4.6,113.0,7.2,4.7,0.048,139.0,2022,6,4,1,0.021739130434782483,2
2022-06-01 19:42:55.548000+00:00,35.9767,140.1679,63.76,4.5,97.0,6.5,6.7,0.052,109.0,2022,6,1,1,0.0,2
2022-06-01 01:19:43.918000+00:00,42.5923,142.1411,94.5,4.5,95.0,4.3,6.7,0.065,69.0,2022,6,1,1,0.0,2
2022-05-29 06:55:23.553000+00:00,36.2785,140.9733,43.32,5.1,165.0,6.8,6.6,0.08,15.0,2022,5,29,2,0.13043478260869557,1
2022-05-28 10:05:49.699000+00:00,33.0148,141.455,10.0,4.6,93.0,6.2,1.8,0.065,77.0,2022,5,28,1,0.021739130434782483,1
2022-05-28 08:07:11.887000+00:00,33.093,141.5392,10.0,4.7,72.0,8.7,1.9,0.077,51.0,2022,5,28,1,0.04347826086956519,1
2022-05-27 08:59:34.208000+00:00,37.8102,141.7438,51.86,4.8,99.0,7.5,4.8,0.068,71.0,2022,5,27,1,0.06521739130434767,1
2022-05-23 02:01:05.931000+00:00,41.2357,143.0991,34.0,5.5,182.0,5.8,1.8,0.051,37.0,2022,5,23,2,0.21739130434782616,1
2022-05-22 17:20:14.863000+00:00,33.1855,141.3712,19.15,4.9,81.0,8.5,4.0,0.038,216.0,2022,5,22,1,0.0869565217391306,1
2022-05-22 16:57:21.872000+00:00,33.3529,141.4634,10.0,5.0,102.0,8.0,1.8,0.045,162.0,2022,5,22,2,0.10869565217391308,1
2022-05-22 16:46:22.285000+00:00,33.1459,141.5054,10.0,4.5,56.0,9.0,1.8,0.06,82.0,2022,5,22,1,0.0,1
2022-05-22 15:17:31.327000+00:00,33.2279,141.4121,12.0,6.0,126.0,7.0,1.8,0.042,55.0,2022,5,22,3,0.326086956521739,1
2022-05-22 12:22:15.701000+00:00,42.1731,143.0171,50.93,4.7,153.0,7.0,5.1,0.031,320.0,2022,5,22,1,0.04347826086956519,1
2022-05-22 03:24:11.946000+00:00,36.8145,141.3127,10.33,5.4,98.0,6.8,1.5,0.055,32.0,2022,5,22,2,0.19565217391304346,1
2022-05-19 11:15:06.761000+00:00,33.3224,141.4685,10.0,4.9,91.0,6.3,1.8,0.037,230.0,2022,5,19,1,0.0869565217391306,1
2022-05-19 10:36:46.656000+00:00,33.1419,141.3534,10.0,4.6,41.0,7.0,1.8,0.193,12.0,2022,5,19,1,0.021739130434782483,1
2022-05-19 00:14:53.410000+00:00,33.1315,141.4023,10.0,4.5,64.0,8.2,1.8,0.083,42.0,2022,5,19,1,0.0,1
2022-05-18 03:52:25.111000+00:00,33.3301,141.4573,13.0,5.6,124.0,6.1,1.4,0.062,25.0,2022,5,18,2,0.23913043478260865,1
2022-05-17 21:17:18.206000+00:00,41.0061,143.0857,25.05,5.2,167.0,7.5,3.9,0.089,12.0,2022,5,17,2,0.15217391304347827,1
2022-05-17 15:34:06.955000+00:00,29.5768,130.663,10.0,4.9,83.0,5.7,1.8,0.047,148.0,2022,5,17,1,0.0869565217391306,1
2022-05-17 13:17:52.144000+00:00,33.3872,141.5114,13.0,5.5,118.0,6.4,3.3,0.049,40.0,2022,5,17,2,0.21739130434782616,1
2022-05-17 07:19:59.078000+00:00,33.2921,141.4124,10.0,5.2,104.0,7.2,1.8,0.071,19.0,2022,5,17,2,0.15217391304347827,1
2022-05-17 06:04:53.424000+00:00,33.3852,141.6529,10.0,5.5,158.0,3.5,1.8,0.057,30.0,2022,5,17,2,0.21739130434782616,1
2022-05-14 22:28:34.250000+00:00,43.8297,147.7402,35.0,5.2,169.0,8.7,1.9,0.049,138.0,2022,5,14,2,0.15217391304347827,1
2022-05-14 10:48:33.855000+00:00,34.6134,140.507,82.01,4.6,90.0,2.5,6.3,0.035,250.0,2022,5,14,1,0.021739130434782483,1
2022-05-13 15:47:26.527000+00:00,40.1578,142.7327,40.63,4.6,64.0,7.5,6.8,0.045,148.0,2022,5,13,1,0.021739130434782483,1
2022-05-11 05:27:39.573000+00:00,38.6028,142.344,41.6,4.6,63.0,7.4,6.4,0.066,68.0,2022,5,11,1,0.021739130434782483,1
2022-05-05 09:42:03.414000+00:00,36.1599,139.7938,65.13,5.0,119.0,6.2,5.0,0.028,405.0,2022,5,5,2,0.10869565217391308,1
2022-05-02 07:08:13.847000+00:00,31.6372,131.7001,28.01,5.1,183.0,6.5,2.7,0.093,11.0,2022,5,2,2,0.13043478260869557,1
2022-05-02 03:23:58.695000+00:00,31.4164,138.7043,10.0,4.9,138.0,7.4,1.8,0.05,127.0,2022,5,2,1,0.0869565217391306,1
2022-05-02 03:14:28.349000+00:00,31.3688,138.7451,10.0,5.3,103.0,6.0,1.8,0.066,22.0,2022,5,2,2,0.17391304347826075,1
2022-05-01 21:38:11.141000+00:00,31.4891,138.8423,10.0,4.5,51.0,5.2,1.9,0.115,22.0,2022,5,1,1,0.0,1
2022-05-01 01:22:46.818000+00:00,29.653,142.3848,10.0,4.7,59.0,9.7,1.8,0.07,64.0,2022,5,1,1,0.04347826086956519,1
2022-04-28 10:03:21.963000+00:00,41.1849,142.3054,58.42,4.7,92.0,8.0,5.4,0.035,251.0,2022,4,28,1,0.04347826086956519,1
2022-04-27 00:12:49.235000+00:00,35.1803,140.435,88.35,4.6,76.0,6.7,4.9,0.052,112.0,2022,4,27,1,0.021739130434782483,1
2022-04-24 08:16:13.098000+00:00,41.7585,143.7955,36.44,5.2,152.0,6.2,6.4,0.089,12.0,2022,4,24,2,0.15217391304347827,1
2022-04-18 23:16:00.135000+00:00,36.9242,140.3142,94.75,5.3,74.0,6.3,4.1,0.068,21.0,2022,4,18,2,0.17391304347826075,1
2022-04-18 20:30:52.871000+00:00,29.6779,142.212,10.0,4.9,74.0,7.8,1.8,0.045,157.0,2022,4,18,1,0.0869565217391306,1
2022-04-17 16:08:03.029000+00:00,31.1726,142.4287,10.0,4.5,74.0,10.6,1.9,0.076,52.0,2022,4,17,1,0.0,1
2022-04-14 18:25:31.174000+00:00,37.1773,141.0048,68.07,4.5,74.0,8.9,6.6,0.097,31.0,2022,4,14,1,0.0,1
2022-04-14 03:40:07.665000+00:00,33.3251,141.0138,35.0,4.5,74.0,7.2,1.9,0.077,49.0,2022,4,14,1,0.0,1
2022-04-10 09:43:15.488000+00:00,36.1963,141.499,26.45,5.0,74.0,7.0,4.3,0.078,16.0,2022,4,10,2,0.10869565217391308,1
2022-04-10 08:30:23.879000+00:00,37.3102,141.9595,29.94,4.7,74.0,7.5,4.7,0.052,112.0,2022,4,10,1,0.04347826086956519,1
2022-04-07 20:29:09.604000+00:00,31.0945,141.7697,10.0,4.6,74.0,10.2,1.9,0.052,110.0,2022,4,7,1,0.021739130434782483,1
2022-04-07 00:30:35.683000+00:00,34.927,137.4661,10.24,4.6,74.0,3.2,4.4,0.067,66.0,2022,4,7,1,0.021739130434782483,1
2022-04-05 15:03:54.004000+00:00,37.8085,141.6288,53.59,4.8,74.0,6.1,5.4,0.098,10.0,2022,4,5,1,0.06521739130434767,1
2022-04-04 13:31:44.988000+00:00,35.6783,140.0315,61.7,4.5,74.0,9.0,7.7,0.124,22.0,2022,4,4,1,0.0,1
2022-04-04 13:29:53.536000+00:00,35.7105,140.0256,53.85,4.8,74.0,5.6,5.6,0.038,213.0,2022,4,4,1,0.06521739130434767,1
2022-04-04 10:29:03.977000+00:00,37.3748,141.6836,33.83,5.4,74.0,7.1,3.7,0.06,27.0,2022,4,4,2,0.19565217391304346,1
2022-04-02 11:16:45.311000+00:00,31.6944,131.7378,43.88,4.8,74.0,2.8,7.0,0.051,119.0,2022,4,2,1,0.06521739130434767,1
2022-04-02 07:27:14.840000+00:00,36.4635,140.6221,54.19,4.6,74.0,7.1,6.6,0.065,70.0,2022,4,2,1,0.021739130434782483,1
2022-04-01 01:32:41.869000+00:00,30.6765,141.688,28.65,5.1,74.0,9.9,4.4,0.039,213.0,2022,4,1,2,0.13043478260869557,1
2022-03-31 11:52:12.907000+00:00,35.57,140.0561,59.52,4.8,74.0,6.1,5.2,0.036,244.0,2022,3,31,1,0.06521739130434767,1
2022-03-29 15:18:19.260000+00:00,40.1229,141.8406,33.55,4.6,74.0,5.5,4.5,0.051,118.0,2022,3,29,1,0.021739130434782483,1
2022-03-28 16:36:29.339000+00:00,37.7216,141.9224,57.73,4.6,74.0,6.9,5.6,0.064,77.0,2022,3,28,1,0.021739130434782483,1
2022-03-27 13:54:09.556000+00:00,37.8409,141.6481,56.87,4.6,74.0,6.7,5.2,0.036,231.0,2022,3,27,1,0.021739130434782483,1
2022-03-26 23:15:31.808000+00:00,42.3727,142.9779,55.41,5.0,74.0,6.8,4.2,0.086,13.0,2022,3,26,2,0.10869565217391308,1
2022-03-25 23:27:50.039000+00:00,33.5933,141.2056,35.0,4.6,74.0,3.4,1.9,0.075,53.0,2022,3,25,1,0.021739130434782483,1
2022-03-25 15:20:08.603000+00:00,37.5801,141.3942,49.25,4.7,74.0,7.9,6.3,0.063,76.0,2022,3,25,1,0.04347826086956519,1
2022-03-25 08:18:12.603000+00:00,43.3684,146.0657,92.45,4.5,74.0,10.1,8.6,0.15,13.0,2022,3,25,1,0.0,1
2022-03-25 03:08:16.113000+00:00,37.5778,141.3624,40.43,5.2,74.0,7.3,4.5,0.08,15.0,2022,3,25,2,0.15217391304347827,1
2022-03-24 04:11:53.802000+00:00,37.8092,141.8194,51.74,4.5,74.0,7.4,6.1,0.113,23.0,2022,3,24,1,0.0,1
2022-03-23 11:10:59.970000+00:00,37.7661,141.6441,54.68,4.5,74.0,5.4,8.5,0.15,13.0,2022,3,23,1,0.0,1
2022-03-23 00:23:55.674000+00:00,37.4502,137.312,10.0,4.5,74.0,4.5,1.3,0.065,69.0,2022,3,23,1,0.0,1
2022-03-20 13:13:18.569000+00:00,37.8437,142.0163,54.77,4.5,74.0,7.6,7.4,0.103,30.0,2022,3,20,1,0.0,1
2022-03-20 10:35:02.262000+00:00,39.4923,143.3666,30.49,4.5,74.0,7.7,5.7,0.096,32.0,2022,3,20,1,0.0,1
2022-03-19 23:53:51.111000+00:00,39.4591,143.4224,19.85,4.6,74.0,7.3,4.8,0.066,69.0,2022,3,19,1,0.021739130434782483,1
2022-03-18 15:57:48.457000+00:00,37.7666,141.7811,51.92,5.1,74.0,7.1,4.8,0.026,493.0,2022,3,18,2,0.13043478260869557,1
2022-03-18 14:25:18.916000+00:00,40.1122,141.977,29.59,5.1,74.0,6.1,4.8,0.032,308.0,2022,3,18,2,0.13043478260869557,1
2022-03-17 12:30:15.808000+00:00,37.975,142.0485,56.4,4.7,74.0,4.3,6.2,0.042,167.0,2022,3,17,1,0.04347826086956519,1
2022-03-17 10:43:11.673000+00:00,37.7571,141.7807,48.62,4.7,74.0,6.1,4.8,0.036,228.0,2022,3,17,1,0.04347826086956519,1
2022-03-16 17:28:51.185000+00:00,37.8214,141.8993,53.87,4.5,74.0,7.4,6.4,0.086,39.0,2022,3,16,1,0.0,1
2022-03-16 17:17:39.756000+00:00,37.7948,141.8903,57.3,4.6,74.0,5.1,6.1,0.099,30.0,2022,3,16,1,0.021739130434782483,1
2022-03-16 15:52:29.990000+00:00,37.8061,141.8531,55.01,5.5,74.0,6.4,4.5,0.021,761.0,2022,3,16,2,0.21739130434782616,1
2022-03-16 14:46:30.074000+00:00,37.8641,141.7954,58.56,5.2,74.0,4.9,11.5,0.148,15.0,2022,3,16,2,0.15217391304347827,1
2022-03-16 14:45:57.757000+00:00,37.8632,141.765,66.74,5.0,74.0,6.6,9.9,0.151,14.0,2022,3,16,2,0.10869565217391308,1
2022-03-16 14:43:43.790000+00:00,37.8532,142.1402,49.07,5.3,74.0,7.6,8.8,0.194,10.0,2022,3,16,2,0.17391304347826075,1
2022-03-16 14:36:30.997000+00:00,37.7132,141.5793,41.0,7.3,74.0,6.9,1.9,0.054,33.0,2022,3,16,4,0.6086956521739131,1
2022-03-16 14:34:27.453000+00:00,37.6468,141.6735,57.18,6.0,74.0,7.5,6.4,0.046,46.0,2022,3,16,3,0.326086956521739,1
2022-03-15 17:36:53.853000+00:00,31.7436,141.7554,10.0,4.5,74.0,8.7,1.9,0.063,80.0,2022,3,15,1,0.0,1
2022-03-11 11:13:06.292000+00:00,35.5957,142.6897,10.0,4.8,74.0,7.8,1.9,0.034,265.0,2022,3,11,1,0.06521739130434767,1
2022-03-07 16:58:49.038000+00:00,37.5263,137.2804,5.84,4.8,74.0,2.6,3.5,0.066,22.0,2022,3,7,1,0.06521739130434767,1
2022-03-07 10:09:26.024000+00:00,42.1364,144.3851,35.0,4.8,74.0,6.3,1.9,0.028,385.0,2022,3,7,1,0.06521739130434767,1
2022-03-04 22:29:45.422000+00:00,39.606,143.6959,10.0,5.1,74.0,4.3,1.8,0.069,20.0,2022,3,4,2,0.13043478260869557,1
2022-03-04 21:03:47.961000+00:00,39.6366,143.4995,10.0,4.7,74.0,5.9,1.7,0.067,67.0,2022,3,4,1,0.04347826086956519,1
2022-03-03 15:10:11.289000+00:00,30.7007,141.7149,10.0,4.6,74.0,9.5,1.9,0.07,70.0,2022,3,3,1,0.021739130434782483,1
2022-03-02 00:41:47.586000+00:00,43.8357,148.5349,10.0,4.6,74.0,9.3,1.9,0.063,76.0,2022,3,2,1,0.021739130434782483,1
2022-02-28 11:35:11.064000+00:00,44.0361,148.4635,39.62,5.1,74.0,8.5,4.5,0.098,10.0,2022,2,28,2,0.13043478260869557,4
2022-02-27 12:17:18.453000+00:00,42.7074,146.4735,39.21,4.5,74.0,8.2,7.4,0.061,78.0,2022,2,27,1,0.0,4
2022-02-27 11:11:08.641000+00:00,42.7583,146.5208,36.97,4.7,74.0,8.3,7.4,0.064,73.0,2022,2,27,1,0.04347826086956519,4
2022-02-26 05:49:52.386000+00:00,39.3263,142.4203,51.55,4.9,74.0,7.9,6.5,0.061,85.0,2022,2,26,1,0.0869565217391306,4
2022-02-25 23:32:03.717000+00:00,37.5261,141.2847,58.34,4.6,74.0,10.9,5.9,0.049,126.0,2022,2,25,1,0.021739130434782483,4
2022-02-24 05:18:38.671000+00:00,37.4192,142.9545,10.0,4.8,74.0,8.9,1.8,0.111,25.0,2022,2,24,1,0.06521739130434767,4
2022-02-22 03:13:18.152000+00:00,32.5642,141.7934,10.0,4.6,74.0,7.5,1.8,0.058,89.0,2022,2,22,1,0.021739130434782483,4
2022-02-21 20:59:23.674000+00:00,29.5407,140.8144,98.08,5.0,74.0,7.0,4.6,0.039,213.0,2022,2,21,2,0.10869565217391308,4
2022-02-21 01:12:51.371000+00:00,36.2176,140.984,36.09,4.6,74.0,6.9,5.5,0.059,86.0,2022,2,21,1,0.021739130434782483,4
2022-02-18 02:55:07.832000+00:00,38.2149,141.689,56.19,5.1,74.0,6.8,4.5,0.073,18.0,2022,2,18,2,0.13043478260869557,4
2022-02-17 09:17:45.652000+00:00,42.0783,142.5361,50.09,4.9,74.0,5.7,5.0,0.029,367.0,2022,2,17,1,0.0869565217391306,4
2022-02-14 13:37:49.771000+00:00,35.8658,140.5794,44.97,4.5,74.0,6.0,4.9,0.052,108.0,2022,2,14,1,0.0,4
2022-02-13 19:24:58.672000+00:00,30.1817,131.0326,30.64,4.5,74.0,7.6,3.1,0.08,45.0,2022,2,13,1,0.0,4
2022-02-13 06:50:33.361000+00:00,42.4366,144.1559,45.77,4.9,74.0,7.6,7.1,0.026,453.0,2022,2,13,1,0.0869565217391306,4
2022-02-11 00:04:58.487000+00:00,37.1392,141.0558,38.73,4.5,74.0,11.0,9.1,0.11,24.0,2022,2,11,1,0.0,4
2022-02-07 22:42:33.371000+00:00,29.7496,141.276,51.95,4.5,74.0,9.2,6.2,0.079,47.0,2022,2,7,1,0.0,4
2022-02-05 22:30:10.863000+00:00,41.5926,142.0664,60.03,4.5,74.0,5.3,6.3,0.069,20.0,2022,2,5,1,0.0,4
2022-02-05 02:46:40.020000+00:00,31.7182,142.455,10.0,4.6,74.0,6.4,1.8,0.095,35.0,2022,2,5,1,0.021739130434782483,4
2022-02-01 09:18:31.815000+00:00,32.5773,141.7342,10.0,4.6,74.0,7.8,1.8,0.056,94.0,2022,2,1,1,0.021739130434782483,4
2022-01-28 21:00:33.625000+00:00,39.1553,142.3933,51.98,4.5,74.0,7.9,5.2,0.068,21.0,2022,1,28,1,0.0,4
2022-01-28 18:57:33.476000+00:00,40.4992,145.1024,10.0,4.5,74.0,6.7,1.8,0.069,70.0,2022,1,28,1,0.0,4
2022-01-28 16:32:30.002000+00:00,38.618,144.8209,10.0,5.0,74.0,8.0,1.2,0.127,20.0,2022,1,28,2,0.10869565217391308,4
2022-01-28 01:35:04.834000+00:00,38.209,141.7501,61.12,4.5,74.0,7.7,5.6,0.106,28.0,2022,1,28,1,0.0,4
2022-01-26 21:09:14.687000+00:00,35.9769,140.4839,59.74,4.5,74.0,6.3,3.3,0.065,68.0,2022,1,26,1,0.0,4
2022-01-21 20:31:51.252000+00:00,32.7042,132.0314,44.84,4.9,74.0,4.9,5.0,0.048,143.0,2022,1,21,1,0.0869565217391306,4
2022-01-21 18:17:11.388000+00:00,32.7153,132.0625,46.9,4.5,74.0,5.3,7.6,0.113,27.0,2022,1,21,1,0.0,4
2022-01-21 16:21:42.172000+00:00,32.7084,131.9951,56.77,4.7,74.0,3.6,8.0,0.13,20.0,2022,1,21,1,0.04347826086956519,4
2022-01-21 16:08:37.210000+00:00,32.7282,132.0386,39.0,6.3,74.0,5.8,1.9,0.073,18.0,2022,1,21,3,0.3913043478260869,4
2022-01-20 23:59:37.102000+00:00,44.0255,148.0998,42.91,4.8,74.0,8.7,3.0,0.093,11.0,2022,1,20,1,0.06521739130434767,4
2022-01-19 19:54:21.596000+00:00,31.4205,142.1309,10.0,4.5,74.0,5.0,1.8,0.093,34.0,2022,1,19,1,0.0,4
2022-01-15 18:06:20.955000+00:00,30.2689,142.4664,10.0,4.6,74.0,9.0,1.9,0.183,11.0,2022,1,15,1,0.021739130434782483,4
2022-01-15 14:41:57.957000+00:00,43.1041,146.2025,70.3,4.8,74.0,3.0,8.0,0.09,38.0,2022,1,15,1,0.06521739130434767,4
2022-01-15 13:52:01.565000+00:00,43.3616,146.3827,46.9,4.6,74.0,9.0,7.9,0.146,14.0,2022,1,15,1,0.021739130434782483,4
2022-01-15 01:28:18.068000+00:00,38.3009,141.6637,66.99,4.5,74.0,3.0,5.9,0.082,49.0,2022,1,15,1,0.0,4
